n,url,label,description
614,"ri-ben-fu-dao-yu-zhou-bian-he-zai-di-qu-de-shi-pin-shi-an-quan-wu-yu-de?partial=32358&level=0","4104044034 換個角度想，今天把有核汙染疑慮的食物輸送給外國，即使被撻伐了，在立場上，也是站不住腳的。俗語說:及所不癒，勿施於人。自己如果不敢食用福島的農作物而輸往外國的話，從道理上來看是十分有疑慮的。",""
615,"ri-ben-fu-dao-yu-zhou-bian-he-zai-di-qu-de-shi-pin-shi-an-quan-wu-yu-de?partial=32364&level=0","我認為他的論述非常好，檢測通過的食品是足夠安全的，如果連天皇御廚都同意使用這些食材，而不是只有外銷，以日本嚴謹的作風，他們檢測出來的結果，我覺得是很具可信力的。另外，此時公投結果影響到國際之間的關係，需要政府來拿捏分寸，已有韓國的前車之鑑，所有行動都必須三思。4106032032",""
616,"ri-ben-fu-dao-yu-zhou-bian-he-zai-di-qu-de-shi-pin-shi-an-quan-wu-yu-de?partial=32367&level=0","事實上在日本各地的超市其實都會賣福島縣產的蔬菜,而且有標注'福島縣產'，不會故意隱匿原產地混淆視聽;況且日本人對自己的健康比我們更重視，管理也更嚴格，不可能有檢驗不合格的危險食物，還能在超市販售。因此關於'日本人對有輻射汙染疑慮的產品都不敢吃了，又為什麼是我們外國人要吃呢？'的論述我認為是有問題的，會擺在超市表示日本人會吃，而不是都丟到國外給外國人吃。4106042029水保二",""
617,"ri-ben-fu-dao-yu-zhou-bian-he-zai-di-qu-de-shi-pin-shi-an-quan-wu-yu-de?partial=32530&level=0","包裝上標明的應是已檢測完後確定的成分，「可能有輻射汙染」這樣子的標示本來就不會存在，標示只有「有」和「沒有」。有汙染當然不可能被上架甚至標示，而沒有問題的產品當然可以上架讓消費者自行選擇。4107032028",""
618,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32585&level=0","我也認為是合理的。華為的透明度一直都是國際上擔憂的議題。由於中國體制關係，政府對企業的控制過深(比如之前Google就因中國法律原因被迫退出中國)可以輕易使政府收取到涉及人民隱私的資訊。不論是美國、捷克、印度等，最近對華為的安全問題，已對華為採取不信任的立場，甚至是禁止進口。所以我認為日本的作法，是有其合理性的。4103011031",""
619,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32617&level=0","不能因為世界各國都拒絕使用華為的產品就跟著封殺他們，這是一種無意義的跟風行為，我認為應該要提出證據說明華為有資安風險才能公佈禁止使用華為產品的發言，不過日本政府基於國家安全的因素做出這樣的決定我們也無法反駁，身為華為的領導人或許要盡快做出回應，否則會有重大的經濟損耗。行銷二 彭康閔 4106044042",""
620,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32650&level=0","然而背景複雜並不能成為禁用的主要原因，我們過去也有很多微軟，apple包括google等等的企業也有和美國進行科技合作包括nasa，而且過去還有比起這種華為“背景複雜”更令人髮指的監聽計劃的醜聞，但是也沒有看到有針對iphone和google的防範4105064016",""
621,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32694&level=0","4107011048. 中文一日本封鎖華為與中興產品雖說是基於擔心國安問題所做出的防禦措施，但是其實並不能說是合理適當的行為。即使合理懷疑華為公司在產品製作上有疑慮，若是沒有合理證據，直接封鎖華為產品顯得十分莽撞，也是一種沒有根據且不合理的抵制，即使許多國家都做出此決定，我仍認為應該有卻鑿證據後在行動比較適當。",""
622,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32707&level=0","我覺得只禁止華為是因為政治體系的原因，在其他民主的國家，政治對於商業的影響力並不會像中國那麼大或有強制性，對於竊取使用者的個資在其他國家是較不會發生的，而中國在這一塊是前科累累，所以禁止華為是件正確的選擇，只是現在的時機敏感讓人覺得日本現在宣布是在像美國靠攏。4106037003",""
623,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32710&level=0","4107032030 園藝一 朱凱綸由國安疑慮是一種非常好的想法，畢竟中國對國內的許多政策及監控都是相對不自由且嚴謹的，換個角度想，不接受華為產品的行為或許也能使其改善、升級它們的產品。而在國際關係如此敏感的當下，或許做出這種決議，更是一種國際關係的角力吧。",""
624,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32715&level=0","政治因素肯定占了很大的一部分，因為中國為共產體制社會，他們的企業只要政府需要，肯定為其所用，華為設備在歐美市場佔有一定銷量，若影響了人民生活過多，我認為美國政府是有必要禁止的，而日本從政經兩方面來考量都是合理的，畢竟由上面那位同學所說，中美貿易戰搞不好會變成全球貿易選邊站的局勢，日本怎麼也不會選擇跟中國站在同一邊，討好這個說法有點過了。4106032032",""
625,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32716&level=0","沒錯，中國對於人民的控制愈來愈強烈，前一陣子連作者的著作都開始控制，這對於台灣或日本來說，可是人民的基本權利啊。日本和中國法治上根本的不同，導致這樣的結果，其實並不奇怪。4106032013",""
626,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32723&level=0","現在一超多強的國際環境下，中美兩國的角力絕不僅止於貿易一途；再加上現在各國普遍保護主義與右派當道，區域間結盟的戰略意味也隨之提高。在一些國際法與相關條約的約束下，日本僅能選邊站且無法置身事外，因此在相關的政治考量下，選擇和美國站在同一邊可能是日本經過一番衡量後的選擇，自然也需要以一些具體措施表態，既支持美方、又能保有部分與中國斡旋的空間，於是針對華為的抵制，確實很有可能代表了日方在這場角力中表明的態度。4107011022 中文一",""
627,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32726&level=0","在日本決定不再採購華為產品後也決定在中美貿易戰中站在美國這邊，這其中的後果目前還不得而知。但在日本經濟上可能會有的影響在於日本出口量中國跟美國大概都站了20%左右，那可能後續中國對日本做出某些經濟制裁時就會影響到日本對經濟。再看看觀光上，2017年赴日的海外遊客數量達2869萬人次。其中，來自大陸的訪日遊客達735.58萬人次，連3年居首。或許這些都有可能會因為在中美貿易戰中的表態而減少出口量和觀光人數。參考資料：1.財金M平方https://goo.gl/gbRe1i2.中時電子報https://goo.gl/mXd5Ad4105036033 林昕佑 昆蟲三",""
628,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32727&level=0","日本抵制華為手機的舉動我認為相當合理，只是在中美貿易戰仍然火熱的情勢下決定，不免令人聯想日本是否為配合美國對中國實行經濟制裁而行之，不過，從另一個角度來看，中國廠商製造的手機先前已有資安漏洞的情形，所以以安全上的考量禁止華為的舉動可說是相當合理。4103039037",""
629,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32730&level=0","網路上的隱私是很難被防住的，科技日新月異，人跟人之間越來越沒有隱私，所以日本的未雨綢繆是合理的行為。但是換個角度想，會不會是中美貿易戰下日本的表態行為？沒有確切證據指出華為有偷竊資料的行為，但日本卻做出如此明確立場的選擇，不禁讓人聯想到背後的實力角逐4106032016",""
630,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32731&level=0","其實禁用華為的設備是是由美國發起的對中國的貿易攻擊，日本出自於世界情勢與自身政治考量，支持美國的這個方法是很合情合理的，畢竟參加的國家也越來越多對於日本在實際來說並不吃虧4104029032",""
631,"ri-ben-you-yu-an-quan-yuan-yin-jin-yong-hua-wei-she-bei-shi-he-li-de?partial=32733&level=0","我同意您的論述，因為日本是非常親美的，雖然在中美貿易戰時，日本是遊走在中美間兩邊都不得罪，但是在圍堵華維上，可以看到各國開始選邊站，日本選擇了美國。這件事突顯了美國迄今的對亞洲影響力是中國難以撼動的。4104043051",""
632,"shi-dui-zhi-zhang-zhe-de-zun-zhong-cong-li-xiang-cheng-wei-xian-shi?partial=29471&level=0","現況為司法上智障者處於弱勢",""
633,"shi-dui-zhi-zhang-zhe-de-zun-zhong-cong-li-xiang-cheng-wei-xian-shi?partial=29472&level=0","現況為社會安全網未足以向智障者提供保護.",""
634,"shi-dui-zhi-zhang-zhe-de-zun-zhong-cong-li-xiang-cheng-wei-xian-shi?partial=29473&level=0","現況為智障者處於如此社會,在性事上被迫無選擇權.",""
635,"tai-wan-ying-shi-yong-he-neng-fa-dian?partial=32629&level=0","根據安全耐震評估，８公里內的活動斷層才可能會對核電廠造成影響，但根據調查，台灣的核電廠範圍３５公里內的斷層皆屬於非活動斷層",""
636,"tai-wan-ying-shi-yong-he-neng-fa-dian?partial=32630&level=0","台灣可利用風力發電，根據調查全世界有２０處最適合發展風力發電的地方，但在台灣本島及周圍就包含了１６處",""
637,"tai-wan-ying-shi-yong-he-neng-fa-dian?partial=32632&level=0","可利用固化處理擋住核廢料產生的輻射",""
638,"wei-lai-ying-quan-mian-shi-yong-dian-dong-che-liang?partial=32663&level=0","如果用電動車，電的使用可以依照各國用電分配",""
639,"xiang-gang-ying-jin-zhi-shi-yong-yu-chi-dc3de7ff899c471b946da487be0a535c?partial=29306&level=0","6a18需要殺害鯊魚，才能獲得",""
640,"xian-gong-zuo-zai-liu-xue-bi-bi-ye-hou-zhi-jie-liu-xue-hao?partial=29271&level=0","若簡歷上兩三年的工作經驗卻沒有值得一提的事，那麼這幾年的經驗對於申請來說幫助並不大。",""
641,"xian-gong-zuo-zai-liu-xue-bi-bi-ye-hou-zhi-jie-liu-xue-hao?partial=29277&level=0","工作幾年後重回校園，或許會更珍惜學校的資源與當學生的時光。",""
642,"xian-zhi-shi-yong-yi-ci-xing-su-jiao-yong-ju?partial=32564&level=0","雖紙吸管仍使用到塑膠，但已有減量",""
643,"xian-zhi-shi-yong-yi-ci-xing-su-jiao-yong-ju?partial=32568&level=0","塑膠微粒被浮游動物誤食後，透過食物鏈到高級消費者身上",""
644,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32417&level=0","拿校徽沒認同感(甚至還有爭議)，也沒有個代表人物能當形象的話，常見的鵝其實是蠻有趣的選擇。畢竟中興的學生幾乎都知道中興鵝的存在。不過我認為，中興還有一個動物也蠻具有代表性的，就是牛。因為常聽學長姐提起很有名，所以之前也有特地去校園裡看過。而且它產出的興大牛奶在實習商店也算是學生或外來遊客會購買的熱門品項，學校還有興大牛奶節的傳統，送牛奶給同學被視為一種表白，是興大蠻具有代表性的特色之一。所以我覺得牛也不錯。(4103011031)",""
645,"zhong-xing-da-xue-bai-nian-xiao-qing-de-tian-e-yi-xiang-shi-zui-jia-xuan-ze?partial=32430&level=0","沒錯，而且鵝甚至已經不存在。如果真的認為鵝是中興大學的象徵，那怎麼會沒有任何單位願意擔下處理鵝的工作，還讓他們整天追著人跑，吃路人餵食的東西？除了鵝本身造成的髒亂，這些餵食者也用那些食物汙染整個中興湖及周遭環境，像這樣讓人笑掉牙的事實，我實在無法認同以鵝當中興百年校慶的象徵，好像中興人都不在意環境整潔一樣。4106032013",""
